Raw Weather Data for La Canada Flintridge, CA
	Maximum Wind Gust
Date	(knots)	Station Used
2012-08-11	14.0	MOUNT WILSON
2012-08-12	12.0	MOUNT WILSON
2012-08-13	11.0	MOUNT WILSON
2012-08-14	12.0	MOUNT WILSON
2012-08-15	9.0	MOUNT WILSON
2012-08-16	11.0	MOUNT WILSON
2012-08-18	13.0	MOUNT WILSON
2012-08-19	9.0	MOUNT WILSON
2012-08-21	9.0	MOUNT WILSON
2012-08-22	9.0	MOUNT WILSON
2012-08-26	9.0	MOUNT WILSON
2012-08-27	11.0	MOUNT WILSON
2012-08-28	11.0	MOUNT WILSON
2012-08-29	14.0	MOUNT WILSON
2012-08-30	15.0	MOUNT WILSON
2012-08-31	15.0	MOUNT WILSON
2012-09-01	19.0	MOUNT WILSON
2012-09-02	15.0	MOUNT WILSON
2012-09-03	13.0	MOUNT WILSON
2012-09-04	12.0	MOUNT WILSON
2012-09-05	14.0	MOUNT WILSON
2012-09-06	11.0	MOUNT WILSON
2012-09-07	13.0	MOUNT WILSON
2012-09-08	12.0	MOUNT WILSON
2012-09-09	33.0	MOUNT WILSON
2012-09-10	14.0	MOUNT WILSON
2012-09-11	11.0	MOUNT WILSON
2012-09-12	9.0	MOUNT WILSON
2012-09-13	14.0	MOUNT WILSON
2012-09-15	14.0	MOUNT WILSON
2012-09-16	12.0	MOUNT WILSON
2012-09-17	15.0	MOUNT WILSON
2012-09-18	11.0	MOUNT WILSON
2012-09-19	12.0	MOUNT WILSON
2012-09-20	14.0	MOUNT WILSON
2012-09-21	15.0	MOUNT WILSON
2012-09-22	13.0	MOUNT WILSON
2012-09-23	15.0	MOUNT WILSON
2012-09-24	17.0	MOUNT WILSON
2012-09-25	15.0	MOUNT WILSON
2012-09-26	12.0	MOUNT WILSON
2012-09-27	12.0	MOUNT WILSON
2012-09-28	17.0	MOUNT WILSON
2012-09-30	14.0	MOUNT WILSON
2012-10-01	13.0	MOUNT WILSON
2012-10-03	21.0	MOUNT WILSON
2012-10-05	15.0	MOUNT WILSON
2012-10-06	18.0	MOUNT WILSON
2012-10-07	13.0	MOUNT WILSON
2012-10-10	15.0	MOUNT WILSON
2012-10-11	13.0	MOUNT WILSON
2012-10-12	14.0	MOUNT WILSON
2012-10-13	11.0	MOUNT WILSON
2012-10-14	13.0	MOUNT WILSON
2012-10-15	11.0	MOUNT WILSON
2012-10-18	15.0	MOUNT WILSON
2012-10-20	13.0	MOUNT WILSON
2012-10-21	9.0	MOUNT WILSON
2012-10-22	14.0	MOUNT WILSON
2012-10-23	14.0	MOUNT WILSON
2012-10-24	17.0	MOUNT WILSON
2012-10-25	12.0	MOUNT WILSON
2012-10-26	11.0	MOUNT WILSON
2012-10-27	9.0	MOUNT WILSON
2012-10-28	11.0	MOUNT WILSON
2012-11-03	9.0	MOUNT WILSON
2012-11-04	11.0	MOUNT WILSON
2012-11-05	13.0	MOUNT WILSON
2012-11-06	11.0	MOUNT WILSON
2012-11-07	14.0	MOUNT WILSON
2012-11-08	15.0	MOUNT WILSON
2012-11-09	19.0	MOUNT WILSON
2012-11-10	19.0	MOUNT WILSON
2012-11-11	13.0	MOUNT WILSON
2012-11-13	12.0	MOUNT WILSON
2012-11-15	13.0	MOUNT WILSON
2012-11-16	17.0	MOUNT WILSON
2012-11-17	17.0	MOUNT WILSON
2012-11-18	11.0	MOUNT WILSON
2012-11-21	12.0	MOUNT WILSON
2012-11-22	9.0	MOUNT WILSON
2012-11-24	11.0	MOUNT WILSON
2012-11-25	17.0	MOUNT WILSON
2012-11-26	14.0	MOUNT WILSON
2012-11-27	14.0	MOUNT WILSON
2012-11-28	18.0	MOUNT WILSON
2012-11-29	17.0	MOUNT WILSON
2012-11-30	22.0	MOUNT WILSON
2012-12-01	13.0	MOUNT WILSON
2012-12-02	22.0	MOUNT WILSON
2012-12-03	19.0	MOUNT WILSON
2012-12-04	13.0	MOUNT WILSON
2012-12-05	18.0	MOUNT WILSON
2012-12-10	12.0	MOUNT WILSON
2012-12-12	21.0	MOUNT WILSON
2012-12-13	25.0	MOUNT WILSON
2012-12-14	17.0	MOUNT WILSON
2012-12-15	15.0	MOUNT WILSON
2012-12-16	22.0	MOUNT WILSON
2012-12-17	15.0	MOUNT WILSON
2012-12-18	22.0	MOUNT WILSON
2012-12-19	19.0	MOUNT WILSON
2012-12-20	18.0	MOUNT WILSON
2012-12-22	13.0	MOUNT WILSON
2012-12-23	27.0	MOUNT WILSON
2012-12-24	22.0	MOUNT WILSON
2012-12-25	11.0	MOUNT WILSON
2012-12-26	21.0	MOUNT WILSON
2012-12-27	13.0	MOUNT WILSON
2012-12-28	11.0	MOUNT WILSON
2012-12-29	15.0	MOUNT WILSON
2012-12-30	11.0	MOUNT WILSON
2012-12-31	11.0	MOUNT WILSON
2013-01-02	9.0	MOUNT WILSON
2013-01-03	11.0	MOUNT WILSON
2013-01-06	21.0	MOUNT WILSON
2013-01-07	14.0	MOUNT WILSON
2013-01-09	13.0	MOUNT WILSON
2013-01-10	19.0	MOUNT WILSON
2013-01-11	18.0	MOUNT WILSON
2013-01-12	12.0	MOUNT WILSON
2013-01-13	12.0	MOUNT WILSON
2013-01-14	22.0	MOUNT WILSON
2013-01-16	9.0	MOUNT WILSON
2013-01-17	9.0	MOUNT WILSON
2013-01-20	9.0	MOUNT WILSON
2013-01-21	11.0	MOUNT WILSON
2013-01-22	13.0	MOUNT WILSON
2013-01-23	18.0	MOUNT WILSON
2013-01-24	28.0	MOUNT WILSON
2013-01-25	15.0	MOUNT WILSON
2013-01-26	15.0	MOUNT WILSON
2013-01-27	16.0	MOUNT WILSON
2013-01-28	13.0	MOUNT WILSON
2013-01-29	20.0	MOUNT WILSON
2013-01-30	13.0	MOUNT WILSON
2013-02-01	12.0	MOUNT WILSON
2013-02-03	14.0	MOUNT WILSON
2013-02-04	11.0	MOUNT WILSON
2013-02-05	13.0	MOUNT WILSON
2013-02-06	19.0	MOUNT WILSON
2013-02-07	9.0	MOUNT WILSON
2013-02-08	21.0	MOUNT WILSON
2013-02-09	13.0	MOUNT WILSON
2013-02-15	9.0	MOUNT WILSON
2013-02-16	19.0	MOUNT WILSON
2013-02-17	9.0	MOUNT WILSON
2013-02-18	11.0	MOUNT WILSON
2013-02-19	17.0	MOUNT WILSON
2013-02-20	21.0	MOUNT WILSON
2013-02-21	9.0	MOUNT WILSON
2013-02-23	22.0	MOUNT WILSON
2013-02-24	15.0	MOUNT WILSON
2013-02-25	12.0	MOUNT WILSON
2013-02-26	17.0	MOUNT WILSON
2013-02-28	12.0	MOUNT WILSON
2013-03-01	12.0	MOUNT WILSON
2013-03-02	11.0	MOUNT WILSON
2013-03-03	19.0	MOUNT WILSON
2013-03-04	14.0	MOUNT WILSON
2013-03-05	18.0	MOUNT WILSON
2013-03-06	21.0	MOUNT WILSON
2013-03-07	18.0	MOUNT WILSON
2013-03-09	15.0	MOUNT WILSON
2013-03-10	11.0	MOUNT WILSON
2013-03-11	9.0	MOUNT WILSON
2013-03-12	13.0	MOUNT WILSON
2013-03-13	11.0	MOUNT WILSON
2013-03-14	11.0	MOUNT WILSON
2013-03-16	9.0	MOUNT WILSON
2013-03-17	25.0	MOUNT WILSON
2013-03-18	15.0	MOUNT WILSON
2013-03-19	17.0	MOUNT WILSON
2013-03-20	18.0	MOUNT WILSON
2013-03-21	27.0	MOUNT WILSON
2013-03-22	17.0	MOUNT WILSON
2013-03-23	27.0	MOUNT WILSON
2013-03-24	13.0	MOUNT WILSON
2013-03-27	12.0	MOUNT WILSON
2013-03-28	17.0	MOUNT WILSON
2013-03-29	15.0	MOUNT WILSON
2013-03-30	12.0	MOUNT WILSON
2013-03-31	15.0	MOUNT WILSON
2013-04-01	17.0	MOUNT WILSON
2013-04-02	11.0	MOUNT WILSON
2013-04-03	13.0	MOUNT WILSON
2013-04-04	15.0	MOUNT WILSON
2013-04-05	18.0	MOUNT WILSON
2013-04-06	22.0	MOUNT WILSON
2013-04-07	17.0	MOUNT WILSON
2013-04-08	18.0	MOUNT WILSON
2013-04-09	15.0	MOUNT WILSON
2013-04-10	15.0	MOUNT WILSON
2013-04-11	12.0	MOUNT WILSON
2013-04-12	12.0	MOUNT WILSON
2013-04-13	20.0	MOUNT WILSON
2013-04-14	15.0	MOUNT WILSON
2013-04-15	21.0	MOUNT WILSON
2013-04-16	15.0	MOUNT WILSON
2013-04-17	15.0	MOUNT WILSON
2013-04-18	14.0	MOUNT WILSON
2013-04-19	15.0	MOUNT WILSON
2013-04-20	24.0	MOUNT WILSON
2013-04-21	13.0	MOUNT WILSON
2013-04-22	9.0	MOUNT WILSON
2013-04-23	15.0	MOUNT WILSON
2013-04-24	15.0	MOUNT WILSON
2013-04-25	13.0	MOUNT WILSON
2013-04-26	12.0	MOUNT WILSON
2013-04-27	14.0	MOUNT WILSON
2013-04-28	20.0	MOUNT WILSON
2013-04-29	17.0	MOUNT WILSON
2013-04-30	15.0	MOUNT WILSON
2013-05-01	9.0	MOUNT WILSON
2013-05-02	9.0	MOUNT WILSON
2013-05-03	12.0	MOUNT WILSON
2013-05-04	15.0	MOUNT WILSON
2013-05-05	19.0	MOUNT WILSON
2013-05-06	27.0	MOUNT WILSON
2013-05-07	17.0	MOUNT WILSON
2013-05-08	11.0	MOUNT WILSON
2013-05-10	9.0	MOUNT WILSON
2013-05-11	13.0	MOUNT WILSON
2013-05-12	14.0	MOUNT WILSON
2013-05-13	17.0	MOUNT WILSON
2013-05-14	19.0	MOUNT WILSON
2013-05-15	15.0	MOUNT WILSON
2013-05-16	21.0	MOUNT WILSON
2013-05-17	12.0	MOUNT WILSON
2013-05-18	20.0	MOUNT WILSON
2013-05-19	18.0	MOUNT WILSON
2013-05-20	15.0	MOUNT WILSON
2013-05-21	13.0	MOUNT WILSON
2013-05-22	13.0	MOUNT WILSON
2013-05-23	12.0	MOUNT WILSON
2013-05-24	9.0	MOUNT WILSON
2013-05-25	11.0	MOUNT WILSON
2013-05-27	20.0	MOUNT WILSON
2013-05-28	20.0	MOUNT WILSON
2013-05-29	22.0	MOUNT WILSON
2013-05-30	19.0	MOUNT WILSON
2013-06-01	11.0	MOUNT WILSON
2013-06-02	11.0	MOUNT WILSON
2013-06-03	12.0	MOUNT WILSON
2013-06-04	12.0	MOUNT WILSON
2013-06-07	12.0	MOUNT WILSON
2013-06-08	17.0	MOUNT WILSON
2013-06-09	18.0	MOUNT WILSON
2013-06-10	20.0	MOUNT WILSON
2013-11-01	12.0	MOUNT WILSON
2013-11-02	15.0	MOUNT WILSON
2013-11-03	18.0	MOUNT WILSON
2013-11-10	15.0	MOUNT WILSON
2013-11-12	11.0	MOUNT WILSON
2013-11-13	9.0	MOUNT WILSON
2013-11-14	14.0	MOUNT WILSON
2013-11-15	12.0	MOUNT WILSON
2013-11-17	9.0	MOUNT WILSON
2013-11-19	11.0	MOUNT WILSON
2013-11-20	17.0	MOUNT WILSON
2013-11-21	15.0	MOUNT WILSON
2013-11-22	14.0	MOUNT WILSON
2013-11-24	9.0	MOUNT WILSON
2013-11-27	18.0	MOUNT WILSON
2013-11-28	17.0	MOUNT WILSON
2013-11-29	15.0	MOUNT WILSON
2013-11-30	11.0	MOUNT WILSON
2013-12-02	11.0	MOUNT WILSON
2013-12-03	25.0	MOUNT WILSON
2013-12-04	18.0	MOUNT WILSON
2013-12-05	11.0	MOUNT WILSON
2013-12-07	28.0	MOUNT WILSON
2013-12-08	15.0	MOUNT WILSON
2013-12-10	12.0	MOUNT WILSON
2013-12-11	29.0	MOUNT WILSON
2013-12-12	11.0	MOUNT WILSON
2013-12-13	18.0	MOUNT WILSON
2013-12-14	12.0	MOUNT WILSON
2013-12-18	12.0	MOUNT WILSON
2013-12-19	15.0	MOUNT WILSON
2013-12-20	9.0	MOUNT WILSON
2013-12-21	19.0	MOUNT WILSON
2013-12-22	11.0	MOUNT WILSON
2013-12-25	12.0	MOUNT WILSON
2013-12-26	9.0	MOUNT WILSON
2013-12-27	14.0	MOUNT WILSON
2013-12-28	13.0	MOUNT WILSON
2013-12-29	15.0	MOUNT WILSON
2013-12-30	11.0	MOUNT WILSON
2014-01-02	12.0	MOUNT WILSON
2014-01-03	9.0	MOUNT WILSON
2014-01-07	11.0	MOUNT WILSON
2014-01-08	15.0	MOUNT WILSON
2014-01-09	11.0	MOUNT WILSON
2014-01-10	13.0	MOUNT WILSON
2014-01-12	15.0	MOUNT WILSON
2014-01-14	12.0	MOUNT WILSON
2014-01-15	14.0	MOUNT WILSON
2014-01-17	13.0	MOUNT WILSON
2014-01-18	11.0	MOUNT WILSON
2014-01-19	14.0	MOUNT WILSON
2014-01-20	9.0	MOUNT WILSON
2014-01-21	11.0	MOUNT WILSON
2014-01-24	17.0	MOUNT WILSON
2014-01-25	13.0	MOUNT WILSON
2014-01-29	9.0	MOUNT WILSON
2014-01-30	20.0	MOUNT WILSON
2014-01-31	18.0	MOUNT WILSON
2014-02-01	15.0	MOUNT WILSON
2014-02-02	15.0	BURBANK-GLENDALE-PAS
2014-02-03	12.0	MOUNT WILSON
2014-02-04	12.0	MOUNT WILSON
2014-02-05	11.0	MOUNT WILSON
2014-02-06	17.0	MOUNT WILSON
2014-02-07	14.0	MOUNT WILSON
2014-02-08	25.0	MOUNT WILSON
2014-02-09	26.0	MOUNT WILSON
2014-02-10	22.0	MOUNT WILSON
2014-02-11	9.0	MOUNT WILSON
2014-02-12	9.0	MOUNT WILSON
2014-02-13	13.0	MOUNT WILSON
2014-02-14	9.0	MOUNT WILSON
2014-02-15	18.0	MOUNT WILSON
2014-02-16	25.0	MOUNT WILSON
2014-02-17	14.0	MOUNT WILSON
2014-02-20	17.0	MOUNT WILSON
2014-02-21	14.0	MOUNT WILSON
2014-02-22	13.0	MOUNT WILSON
2014-02-23	9.0	MOUNT WILSON
2014-02-24	11.0	MOUNT WILSON
2014-02-25	11.0	MOUNT WILSON
2014-02-26	15.0	MOUNT WILSON
2014-02-27	20.0	MOUNT WILSON
2014-02-28	49.0	MOUNT WILSON
2014-03-01	33.0	MOUNT WILSON
2014-03-02	20.0	MOUNT WILSON
2014-03-03	9.0	MOUNT WILSON
2014-03-04	14.0	MOUNT WILSON
2014-03-05	13.0	MOUNT WILSON
2014-03-06	14.0	MOUNT WILSON
2014-03-07	17.0	MOUNT WILSON
2014-03-08	9.0	MOUNT WILSON
2014-03-09	9.0	MOUNT WILSON
2014-03-10	13.0	MOUNT WILSON
2014-03-11	13.0	MOUNT WILSON
2014-03-12	13.0	MOUNT WILSON
2014-03-13	14.0	MOUNT WILSON
2014-03-14	11.0	MOUNT WILSON
2014-03-15	11.0	MOUNT WILSON
2014-03-16	13.0	MOUNT WILSON
2014-03-17	22.0	MOUNT WILSON
2014-03-18	19.0	MOUNT WILSON
2014-03-19	13.0	MOUNT WILSON
2014-03-20	14.0	MOUNT WILSON
2014-03-22	13.0	MOUNT WILSON
2014-03-23	11.0	MOUNT WILSON
2014-03-24	11.0	MOUNT WILSON
2014-03-25	35.0	MOUNT WILSON
2014-03-26	21.0	MOUNT WILSON
2014-03-27	17.0	MOUNT WILSON
2014-03-28	13.0	MOUNT WILSON
2014-03-29	13.0	MOUNT WILSON
2014-03-30	25.0	MOUNT WILSON
2014-03-31	15.0	MOUNT WILSON
2014-04-01	21.0	MOUNT WILSON
2014-04-02	19.0	MOUNT WILSON
2014-04-03	13.0	MOUNT WILSON
2014-04-04	13.0	MOUNT WILSON
2014-04-08	11.0	MOUNT WILSON
2014-04-09	11.0	MOUNT WILSON
2014-04-10	12.0	MOUNT WILSON
2014-04-11	26.0	MOUNT WILSON
2014-04-12	20.0	MOUNT WILSON
2014-04-13	20.0	MOUNT WILSON
2014-04-14	14.0	MOUNT WILSON
2014-04-15	13.0	MOUNT WILSON
2014-04-16	13.0	MOUNT WILSON
2014-04-17	18.0	MOUNT WILSON
2014-04-18	18.0	MOUNT WILSON
2014-04-19	11.0	MOUNT WILSON
2014-04-20	11.0	MOUNT WILSON
2014-04-21	13.0	MOUNT WILSON
2014-04-22	11.0	MOUNT WILSON
2014-04-23	13.0	MOUNT WILSON
2014-04-24	11.0	MOUNT WILSON
2014-04-25	15.0	MOUNT WILSON
2014-04-26	31.0	MOUNT WILSON
2014-04-27	15.0	MOUNT WILSON
2014-04-28	15.0	MOUNT WILSON
2014-04-29	19.0	MOUNT WILSON
2014-04-30	15.0	MOUNT WILSON
2014-05-01	9.0	MOUNT WILSON
2014-05-02	13.0	MOUNT WILSON
2014-05-03	14.0	MOUNT WILSON
2014-05-04	9.0	MOUNT WILSON
2014-05-05	12.0	MOUNT WILSON
2014-05-06	15.0	MOUNT WILSON
2014-05-07	12.0	MOUNT WILSON
2014-05-08	11.0	MOUNT WILSON
2014-05-09	13.0	MOUNT WILSON
2014-05-10	20.0	MOUNT WILSON
2014-05-11	20.0	MOUNT WILSON
2014-05-12	13.0	MOUNT WILSON
2014-05-13	18.0	MOUNT WILSON
2014-05-14	9.0	MOUNT WILSON
2014-05-15	14.0	MOUNT WILSON
2014-05-16	15.0	MOUNT WILSON
2014-05-17	19.0	MOUNT WILSON
2014-05-18	14.0	MOUNT WILSON
2014-05-19	15.0	MOUNT WILSON
2014-05-20	14.0	MOUNT WILSON
2014-05-21	17.0	MOUNT WILSON
2014-05-23	14.0	MOUNT WILSON
2014-05-24	13.0	MOUNT WILSON
2014-05-25	11.0	MOUNT WILSON
2014-05-26	15.0	MOUNT WILSON
2014-05-27	12.0	MOUNT WILSON
2014-05-28	13.0	MOUNT WILSON
2014-05-30	11.0	MOUNT WILSON
2014-05-31	11.0	MOUNT WILSON
2014-06-01	13.0	MOUNT WILSON
2014-06-02	15.0	MOUNT WILSON
2014-06-03	12.0	MOUNT WILSON
2014-06-05	33.0	MOUNT WILSON
2014-06-06	13.0	MOUNT WILSON
2014-06-07	18.0	MOUNT WILSON
2014-06-08	19.0	MOUNT WILSON
2014-06-09	9.0	MOUNT WILSON
2014-06-11	15.0	MOUNT WILSON
2014-06-13	11.0	MOUNT WILSON
2014-06-14	14.0	MOUNT WILSON
2014-06-15	12.0	MOUNT WILSON
2014-06-16	14.0	MOUNT WILSON
2014-06-17	14.0	MOUNT WILSON
2014-06-18	11.0	MOUNT WILSON
2014-06-19	12.0	MOUNT WILSON
2014-06-20	15.0	MOUNT WILSON
2014-06-21	14.0	MOUNT WILSON
2014-06-22	14.0	MOUNT WILSON
2014-06-23	14.0	MOUNT WILSON
2014-06-25	14.0	MOUNT WILSON
2014-06-26	15.0	MOUNT WILSON
2014-06-27	22.0	MOUNT WILSON
2014-06-28	15.0	MOUNT WILSON
2014-07-03	11.0	MOUNT WILSON
2014-07-04	14.0	MOUNT WILSON
2014-07-05	9.0	MOUNT WILSON
2014-07-06	9.0	MOUNT WILSON
2014-07-07	9.0	MOUNT WILSON
2014-07-08	9.0	MOUNT WILSON
2014-07-10	13.0	MOUNT WILSON
2014-07-11	12.0	MOUNT WILSON
2014-07-12	11.0	MOUNT WILSON
2014-07-13	14.0	MOUNT WILSON
2014-07-14	19.0	MOUNT WILSON
2014-07-15	12.0	MOUNT WILSON
2014-07-16	11.0	MOUNT WILSON
2014-07-17	9.0	MOUNT WILSON
2014-07-18	9.0	MOUNT WILSON
2014-07-19	15.0	MOUNT WILSON
2014-07-20	9.0	MOUNT WILSON
2014-07-22	11.0	MOUNT WILSON
2014-07-23	13.0	MOUNT WILSON
2014-07-24	12.0	MOUNT WILSON
2014-07-25	9.0	MOUNT WILSON
2014-07-26	9.0	MOUNT WILSON
2014-07-27	11.0	MOUNT WILSON
2014-07-28	28.0	MOUNT WILSON
2014-07-30	15.0	MOUNT WILSON
2014-07-31	12.0	MOUNT WILSON
2014-08-01	12.0	MOUNT WILSON
2014-08-02	15.0	MOUNT WILSON
2014-08-03	14.0	MOUNT WILSON
2014-08-04	14.0	MOUNT WILSON
2014-08-05	11.0	MOUNT WILSON
2014-08-08	13.0	MOUNT WILSON
2014-08-09	11.0	MOUNT WILSON
2014-08-10	11.0	MOUNT WILSON
2014-08-11	11.0	MOUNT WILSON
2014-08-12	11.0	MOUNT WILSON
2014-08-13	15.0	MOUNT WILSON
2014-08-14	15.0	MOUNT WILSON
2014-08-15	12.0	MOUNT WILSON
2014-08-16	11.0	MOUNT WILSON
2014-08-17	9.0	MOUNT WILSON
2014-08-18	15.0	MOUNT WILSON
2014-08-19	15.0	MOUNT WILSON
2014-08-20	11.0	MOUNT WILSON
2014-08-21	11.0	MOUNT WILSON
2014-08-22	13.0	MOUNT WILSON
2014-08-23	11.0	MOUNT WILSON
2014-08-24	12.0	MOUNT WILSON
2014-08-25	14.0	MOUNT WILSON
2014-08-26	13.0	MOUNT WILSON
2014-08-27	14.0	MOUNT WILSON
2014-08-28	13.0	MOUNT WILSON
2014-08-29	19.0	MOUNT WILSON
2014-08-31	20.0	MOUNT WILSON
2014-09-02	17.0	MOUNT WILSON
2014-09-03	11.0	MOUNT WILSON
2014-09-06	15.0	MOUNT WILSON
2014-09-07	14.0	MOUNT WILSON
2014-09-08	9.0	MOUNT WILSON
2014-09-09	15.0	MOUNT WILSON
2014-09-10	12.0	MOUNT WILSON
2014-09-11	13.0	MOUNT WILSON
2014-09-12	15.0	MOUNT WILSON
2014-09-13	15.0	MOUNT WILSON
2014-09-14	15.0	MOUNT WILSON
2014-09-15	13.0	MOUNT WILSON
2014-09-16	17.0	MOUNT WILSON
2014-09-17	15.0	MOUNT WILSON
2014-09-18	19.0	MOUNT WILSON
2014-09-19	12.0	MOUNT WILSON
2014-09-20	13.0	MOUNT WILSON
2014-09-22	13.0	MOUNT WILSON
2014-09-23	18.0	MOUNT WILSON
2014-09-24	14.0	MOUNT WILSON
2014-09-25	15.0	MOUNT WILSON
2014-09-26	17.0	MOUNT WILSON
2014-09-27	14.0	MOUNT WILSON
2014-09-28	15.0	MOUNT WILSON
2014-09-29	11.0	MOUNT WILSON
2014-09-30	14.0	MOUNT WILSON
2014-10-01	11.0	MOUNT WILSON
2014-10-02	9.0	MOUNT WILSON
2014-10-03	12.0	MOUNT WILSON
2014-10-04	15.0	MOUNT WILSON
2014-10-05	13.0	MOUNT WILSON
2014-10-06	12.0	MOUNT WILSON
2014-10-07	12.0	MOUNT WILSON
2014-10-08	13.0	MOUNT WILSON
2014-10-09	12.0	MOUNT WILSON
2014-10-11	14.0	MOUNT WILSON
2014-10-12	13.0	MOUNT WILSON
2014-10-13	11.0	MOUNT WILSON
2014-10-14	15.0	MOUNT WILSON
2014-10-15	22.0	MOUNT WILSON
2014-10-18	9.0	MOUNT WILSON
2014-10-19	9.0	MOUNT WILSON
2014-10-23	13.0	MOUNT WILSON
2014-10-24	15.0	MOUNT WILSON
2014-10-25	21.0	MOUNT WILSON
2014-10-26	12.0	MOUNT WILSON
2014-10-27	9.0	MOUNT WILSON
2014-10-28	11.0	MOUNT WILSON
2014-10-29	13.0	MOUNT WILSON
2014-10-30	12.0	MOUNT WILSON
2014-10-31	15.0	MOUNT WILSON
2014-11-01	32.0	MOUNT WILSON
2014-11-02	11.0	MOUNT WILSON
2014-11-05	12.0	MOUNT WILSON
2014-11-06	9.0	MOUNT WILSON
2014-11-08	13.0	MOUNT WILSON
2014-11-09	12.0	MOUNT WILSON
2014-11-13	18.0	MOUNT WILSON
2014-11-14	13.0	MOUNT WILSON
2014-11-15	24.0	MOUNT WILSON
2014-11-16	17.0	MOUNT WILSON
2014-11-18	13.0	MOUNT WILSON
2014-11-19	15.0	MOUNT WILSON
2014-11-20	9.0	MOUNT WILSON
2014-11-21	12.0	MOUNT WILSON
2014-11-22	14.0	MOUNT WILSON
2014-11-23	15.0	MOUNT WILSON
2014-11-25	9.0	MOUNT WILSON
2014-11-27	9.0	MOUNT WILSON
2014-11-28	11.0	MOUNT WILSON
2014-11-29	15.0	MOUNT WILSON
2014-11-30	28.0	MOUNT WILSON
2014-12-01	11.0	MOUNT WILSON
2014-12-02	22.0	MOUNT WILSON
2014-12-03	17.0	MOUNT WILSON
2014-12-04	17.0	MOUNT WILSON
2014-12-06	12.0	MOUNT WILSON
2014-12-11	21.0	MOUNT WILSON
2014-12-12	39.0	MOUNT WILSON
2014-12-13	19.0	MOUNT WILSON
2014-12-15	15.0	MOUNT WILSON
2014-12-16	19.0	MOUNT WILSON
2014-12-18	11.0	MOUNT WILSON
2014-12-20	15.0	MOUNT WILSON
2014-12-21	17.0	MOUNT WILSON
2014-12-23	12.0	MOUNT WILSON
2014-12-24	17.0	MOUNT WILSON
2014-12-25	15.0	MOUNT WILSON
2014-12-26	9.0	MOUNT WILSON
2014-12-28	14.0	MOUNT WILSON
2014-12-29	18.0	MOUNT WILSON
2014-12-30	18.0	MOUNT WILSON
2014-12-31	17.0	MOUNT WILSON
2015-01-01	9.0	MOUNT WILSON
2015-01-05	17.0	MOUNT WILSON
2015-01-06	15.0	MOUNT WILSON
2015-01-07	12.0	MOUNT WILSON
2015-01-08	12.0	MOUNT WILSON
2015-01-10	11.0	MOUNT WILSON
2015-01-11	17.0	MOUNT WILSON
2015-01-13	12.0	MOUNT WILSON
2015-01-14	13.0	MOUNT WILSON
2015-01-16	15.0	MOUNT WILSON
2015-01-17	15.0	MOUNT WILSON
2015-01-20	9.0	MOUNT WILSON
2015-01-21	9.0	MOUNT WILSON
2015-01-22	12.0	MOUNT WILSON
2015-01-24	13.0	MOUNT WILSON
2015-01-25	11.0	MOUNT WILSON
2015-01-26	15.0	MOUNT WILSON
2015-01-27	15.0	MOUNT WILSON
2015-01-28	11.0	MOUNT WILSON
2015-01-30	9.0	MOUNT WILSON
2015-02-03	14.0	MOUNT WILSON
2015-02-04	11.0	MOUNT WILSON
2015-02-05	11.0	MOUNT WILSON
2015-02-07	15.0	MOUNT WILSON
2015-02-08	17.0	MOUNT WILSON
2015-02-09	17.0	MOUNT WILSON
2015-02-10	9.0	MOUNT WILSON
2015-02-13	12.0	MOUNT WILSON
2015-02-14	15.0	MOUNT WILSON
2015-02-15	14.0	MOUNT WILSON
2015-02-16	18.0	MOUNT WILSON
2015-02-17	15.0	MOUNT WILSON
2015-02-18	11.0	MOUNT WILSON
2015-02-19	12.0	MOUNT WILSON
2015-02-21	14.0	MOUNT WILSON
2015-02-22	21.0	MOUNT WILSON
2015-02-23	18.0	MOUNT WILSON
2015-02-24	12.0	MOUNT WILSON
2015-02-25	11.0	MOUNT WILSON
2015-02-26	18.0	MOUNT WILSON
2015-02-27	15.0	MOUNT WILSON
2015-02-28	15.0	MOUNT WILSON
2015-03-01	14.0	MOUNT WILSON
2015-03-02	13.0	MOUNT WILSON
2015-03-03	14.0	MOUNT WILSON
2015-03-04	9.0	MOUNT WILSON
2015-03-07	12.0	MOUNT WILSON
2015-03-08	12.0	MOUNT WILSON
2015-03-09	11.0	MOUNT WILSON
2015-03-10	11.0	MOUNT WILSON
2015-03-11	13.0	MOUNT WILSON
2015-03-12	18.0	MOUNT WILSON
2015-03-13	12.0	MOUNT WILSON
2015-03-14	12.0	MOUNT WILSON
2015-03-16	15.0	MOUNT WILSON
2015-03-17	12.0	MOUNT WILSON
2015-03-19	14.0	MOUNT WILSON
2015-03-20	15.0	MOUNT WILSON
2015-03-21	15.0	MOUNT WILSON
2015-03-22	22.0	MOUNT WILSON
2015-03-23	22.0	MOUNT WILSON
2015-03-24	15.0	MOUNT WILSON
2015-03-25	15.0	MOUNT WILSON
2015-03-26	14.0	MOUNT WILSON
2015-03-27	13.0	MOUNT WILSON
2015-03-28	14.0	MOUNT WILSON
2015-03-29	9.0	MOUNT WILSON
2015-03-30	12.0	MOUNT WILSON
2015-03-31	14.0	MOUNT WILSON
2015-04-01	12.0	MOUNT WILSON
2015-04-02	11.0	MOUNT WILSON
2015-04-03	12.0	MOUNT WILSON
2015-04-04	15.0	MOUNT WILSON
